symbol,entry_time,exit_time,entry_price,exit_price,qty,pnl_usd,pnl_pct,exit_reason,fg_at_entry,fg_at_exit
CAKEUSDT,2024-07-29 04:00:00+00:00,2024-07-29 15:00:00+00:00,2.001,1.981,9243.641048018546,-184.8728,-0.9995,trail_stop,63,63
BNBUSDT,2024-07-31 03:00:00+00:00,2024-07-31 19:00:00+00:00,585.2,582.0,31.44922988141648,-100.6375,-0.5468,trail_stop,60,60
ETHUSDT,2024-07-31 12:00:00+00:00,2024-07-31 19:00:00+00:00,3316.58,3266.19,5.549116658306124,-279.62,-1.5193,ema_cross_down,60,60
ETHUSDT,2024-08-12 14:00:00+00:00,2024-08-13 05:00:00+00:00,2702.09,2652.38,6.7406935241197115,-335.0799,-1.8397,trail_stop,50,52
BNBUSDT,2024-08-13 00:00:00+00:00,2024-08-14 13:00:00+00:00,520.8,519.9,34.97304255873394,-31.4757,-0.1728,trail_stop,52,55
BTCUSDT,2024-08-13 17:00:00+00:00,2024-08-14 13:00:00+00:00,61167.58,59611.92,0.29229341244993906,-454.7092,-2.5433,trail_stop,52,55
CAKEUSDT,2024-08-15 12:00:00+00:00,2024-08-15 18:00:00+00:00,1.603,1.564,5553.127939142007,-216.572,-2.4329,trail_stop,43,43
BNBUSDT,2024-08-15 12:00:00+00:00,2024-08-15 18:00:00+00:00,523.8,519.1,16.994394972211985,-79.8737,-0.8973,trail_stop,43,43
CAKEUSDT,2024-08-17 10:00:00+00:00,2024-08-18 01:00:00+00:00,1.605,1.672,5513.4436853059915,369.4007,4.1745,trail_stop,44,45
BNBUSDT,2024-08-17 05:00:00+00:00,2024-08-18 03:00:00+00:00,522.9,536.4,16.881913702324827,227.9058,2.5818,trail_stop,44,45
ETHUSDT,2024-08-18 09:00:00+00:00,2024-08-18 23:00:00+00:00,2645.22,2612.15,3.393622955905321,-112.2271,-1.2502,trail_stop,45,45
BTCUSDT,2024-08-20 00:00:00+00:00,2024-08-20 14:00:00+00:00,60482.78,59461.8,0.14795653469684966,-151.0607,-1.6881,trail_stop,46,46
ETHUSDT,2024-08-20 01:00:00+00:00,2024-08-20 14:00:00+00:00,2651.61,2585.41,3.374351125153924,-223.382,-2.4966,trail_stop,46,46
CAKEUSDT,2024-08-21 14:00:00+00:00,2024-08-21 21:00:00+00:00,1.68,1.807,5270.959440959482,669.4118,7.5595,trail_stop,45,45
BTCUSDT,2024-08-21 16:00:00+00:00,2024-08-22 02:00:00+00:00,59885.58,60186.48,0.14817691034895691,44.5864,0.5025,trail_stop,45,50
ETHUSDT,2024-08-21 21:00:00+00:00,2024-08-22 14:00:00+00:00,2637.33,2601.6,3.4400658914712703,-122.9136,-1.3548,trail_stop,45,50
BTCUSDT,2024-09-17 15:00:00+00:00,2024-09-18 09:00:00+00:00,61135.5,59654.77,0.14726276946402378,-218.0564,-2.422,trail_stop,34,38
BNBUSDT,2024-09-17 22:00:00+00:00,2024-09-18 09:00:00+00:00,545.4,538.7,16.44667209059588,-110.1927,-1.2285,trail_stop,34,38
BNBUSDT,2024-09-18 21:00:00+00:00,2024-09-20 00:00:00+00:00,548.1,560.8,16.27608240587295,206.7062,2.3171,trail_stop,38,48
ETHUSDT,2024-09-18 23:00:00+00:00,2024-09-22 05:00:00+00:00,2374.75,2582.06,3.7761059486327824,782.8245,8.7298,trail_stop,38,51
BTCUSDT,2024-09-22 19:00:00+00:00,2024-09-23 13:00:00+00:00,63160.0,63185.21,0.29031993221502134,7.319,0.0399,trail_stop,51,51
CAKEUSDT,2024-09-26 07:00:00+00:00,2024-09-27 10:00:00+00:00,2.071,2.17,4427.876967997662,438.3598,4.7803,trail_stop,48,54
BTCUSDT,2024-09-26 10:00:00+00:00,2024-09-28 12:00:00+00:00,64391.99,65548.12,0.1425829966295987,164.8445,1.7955,trail_stop,48,57
ETHUSDT,2024-10-09 01:00:00+00:00,2024-10-09 08:00:00+00:00,2462.4,2430.99,3.785304692842124,-118.8964,-1.2756,ema_cross_down,42,42
CAKEUSDT,2024-10-09 05:00:00+00:00,2024-10-09 13:00:00+00:00,1.908,1.856,4879.5960061228325,-253.739,-2.7254,ema_cross_down,42,42
BTCUSDT,2024-10-11 16:00:00+00:00,2024-10-13 03:00:00+00:00,62272.0,62712.31,0.14818498558701035,65.2473,0.7071,trail_stop,37,46
BNBUSDT,2024-10-11 19:00:00+00:00,2024-10-13 03:00:00+00:00,574.2,573.1,16.123182580117952,-17.7355,-0.1916,trail_stop,37,46
BNBUSDT,2024-10-14 04:00:00+00:00,2024-10-15 03:00:00+00:00,581.6,584.7,15.886611726299398,49.2485,0.533,trail_stop,45,56
CAKEUSDT,2024-10-14 08:00:00+00:00,2024-10-15 05:00:00+00:00,1.875,1.881,4922.307777276606,29.5338,0.32,trail_stop,45,56
CAKEUSDT,2024-10-18 17:00:00+00:00,2024-10-19 11:00:00+00:00,1.855,1.849,9983.125569562833,-59.8988,-0.3235,trail_stop,58,61
BNBUSDT,2024-10-18 04:00:00+00:00,2024-10-19 16:00:00+00:00,594.7,595.9,31.139562689657062,37.3675,0.2018,trail_stop,58,61
BNBUSDT,2024-10-20 14:00:00+00:00,2024-10-21 13:00:00+00:00,599.2,596.6,30.8869030247733,-80.3059,-0.4339,trail_stop,60,63
BNBUSDT,2024-10-24 17:00:00+00:00,2024-10-25 06:00:00+00:00,591.7,590.5,31.152506973199515,-37.383,-0.2028,trail_stop,52,56
BTCUSDT,2024-10-24 13:00:00+00:00,2024-10-25 17:00:00+00:00,67905.99,66836.01,0.27195361290678416,-290.9849,-1.5757,trail_stop,52,56
BTCUSDT,2024-10-27 14:00:00+00:00,2024-10-30 11:00:00+00:00,67695.99,71983.99,0.27037192824802525,1159.3548,6.3342,trail_stop,52,67
BTCUSDT,2024-11-05 14:00:00+00:00,2024-11-05 19:00:00+00:00,69964.0,68995.99,0.2698926986038935,-261.2588,-1.3836,trail_stop,50,50
ETHUSDT,2024-11-06 02:00:00+00:00,2024-11-10 20:00:00+00:00,2568.3,3117.36,7.301383541461289,4008.8976,21.3783,trail_stop,62,74
ETHUSDT,2024-11-13 17:00:00+00:00,2024-11-13 19:00:00+00:00,3274.22,3158.81,6.339400581870612,-731.6302,-3.5248,ema_cross_down,86,86
BNBUSDT,2024-11-14 07:00:00+00:00,2024-11-14 10:00:00+00:00,659.82,632.99,30.90354500105415,-829.1421,-4.0663,trail_stop,83,83
BTCUSDT,2024-11-15 11:00:00+00:00,2024-11-15 15:00:00+00:00,89741.25,88445.41,0.22259781322865918,-288.4512,-1.444,trail_stop,85,85
BNBUSDT,2024-11-16 12:00:00+00:00,2024-11-16 22:00:00+00:00,625.92,621.45,31.684529063233796,-141.6298,-0.7141,trail_stop,84,84
ETHUSDT,2024-11-16 12:00:00+00:00,2024-11-17 01:00:00+00:00,3175.84,3085.0,6.2446409237427885,-567.2632,-2.8603,trail_stop,84,82
BNBUSDT,2024-11-17 06:00:00+00:00,2024-11-17 13:00:00+00:00,633.5,626.8,30.74590989431188,-205.9976,-1.0576,trail_stop,82,82
ETHUSDT,2024-11-17 08:00:00+00:00,2024-11-17 13:00:00+00:00,3145.33,3103.34,6.192524764665894,-260.0241,-1.335,ema_cross_down,82,82
BNBUSDT,2024-11-18 07:00:00+00:00,2024-11-18 09:00:00+00:00,626.43,620.78,30.663894847965533,-173.251,-0.9019,ema_cross_down,84,84
BTCUSDT,2024-11-18 06:00:00+00:00,2024-11-18 11:00:00+00:00,92061.84,90275.13,0.2090390878833887,-373.4922,-1.9408,trail_stop,84,84
ETHUSDT,2024-11-18 17:00:00+00:00,2024-11-19 04:00:00+00:00,3174.92,3130.25,5.9753163686533535,-266.9174,-1.407,trail_stop,84,83
CAKEUSDT,2024-11-21 16:00:00+00:00,2024-11-22 10:00:00+00:00,1.935,1.935,9735.241733370041,0.0,0.0,trail_stop,88,88
ETHUSDT,2024-11-21 10:00:00+00:00,2024-11-22 13:00:00+00:00,3131.7,3293.21,6.015165167184287,971.5093,5.1573,trail_stop,88,88
BTCUSDT,2024-11-25 09:00:00+00:00,2024-11-25 13:00:00+00:00,98492.96,97468.3,0.19619115332859322,-201.0292,-1.0403,trail_stop,83,83
ETHUSDT,2024-11-25 05:00:00+00:00,2024-11-25 14:00:00+00:00,3381.72,3407.74,5.7140885162423265,148.6806,0.7694,trail_stop,83,83
ETHUSDT,2024-11-27 10:00:00+00:00,2024-11-28 03:00:00+00:00,3455.49,3598.8,5.584525811146459,800.3184,4.1473,trail_stop,85,84
BTCUSDT,2024-11-27 18:00:00+00:00,2024-11-28 05:00:00+00:00,96119.51,95443.43,0.20076333197244217,-135.7321,-0.7034,trail_stop,85,84
BNBUSDT,2024-12-01 11:00:00+00:00,2024-12-01 20:00:00+00:00,658.17,655.95,29.824462153267717,-66.2103,-0.3373,trail_stop,83,83
CAKEUSDT,2024-12-01 12:00:00+00:00,2024-12-02 03:00:00+00:00,3.035,3.001,6461.934043738314,-219.7058,-1.1203,trail_stop,83,80
CAKEUSDT,2024-12-02 20:00:00+00:00,2024-12-03 10:00:00+00:00,3.141,3.137,6203.95040550224,-24.8158,-0.1273,trail_stop,80,80
BNBUSDT,2024-12-03 18:00:00+00:00,2024-12-04 15:00:00+00:00,677.78,755.99,28.732332501507177,2247.1557,11.5391,trail_stop,80,83
ETHUSDT,2024-12-04 05:00:00+00:00,2024-12-05 00:00:00+00:00,3681.99,3796.44,5.289042154615177,605.3309,3.1084,trail_stop,83,80
BTCUSDT,2024-12-04 19:00:00+00:00,2024-12-05 15:00:00+00:00,97209.64,101292.01,0.2162201213789831,882.6905,4.1996,trail_stop,83,80
BTCUSDT,2024-12-06 16:00:00+00:00,2024-12-06 23:00:00+00:00,99004.07,99740.84,0.21556476305567826,158.8217,0.7442,trail_stop,83,83
BTCUSDT,2024-12-11 14:00:00+00:00,2024-12-12 19:00:00+00:00,99515.98,99481.32,0.21525386893980294,-7.4607,-0.0348,trail_stop,73,80
ETHUSDT,2024-12-11 20:00:00+00:00,2024-12-12 19:00:00+00:00,3832.36,3871.14,5.589558318199765,216.7631,1.0119,trail_stop,73,80
BNBUSDT,2024-12-15 16:00:00+00:00,2024-12-15 21:00:00+00:00,720.37,707.92,29.88165928977778,-372.0267,-1.7283,trail_stop,77,77
ETHUSDT,2024-12-15 16:00:00+00:00,2024-12-15 21:00:00+00:00,3911.81,3856.23,5.502785386452108,-305.8448,-1.4208,trail_stop,77,77
BNBUSDT,2024-12-16 17:00:00+00:00,2024-12-16 23:00:00+00:00,723.89,720.58,29.26814180000946,-96.8775,-0.4573,trail_stop,80,80
BTCUSDT,2024-12-24 16:00:00+00:00,2024-12-26 07:00:00+00:00,98496.23,97719.99,0.2146120353330258,-166.5904,-0.7881,trail_stop,55,63
BNBUSDT,2024-12-27 10:00:00+00:00,2024-12-27 15:00:00+00:00,704.84,688.78,29.872284730969273,-479.7489,-2.2785,trail_stop,54,54
BNBUSDT,2024-12-28 08:00:00+00:00,2024-12-29 01:00:00+00:00,698.81,714.8,29.786790004989484,476.2908,2.2882,trail_stop,51,54
CAKEUSDT,2024-12-28 13:00:00+00:00,2024-12-29 16:00:00+00:00,2.633,2.556,7905.547559204975,-608.7272,-2.9244,trail_stop,51,54
ETHUSDT,2024-12-31 13:00:00+00:00,2024-12-31 17:00:00+00:00,3428.37,3363.42,3.0345832692382735,-197.0962,-1.8945,trail_stop,48,48
BNBUSDT,2024-12-31 11:00:00+00:00,2024-12-31 22:00:00+00:00,704.28,701.07,14.730709752120749,-47.2856,-0.4558,trail_stop,48,48
CAKEUSDT,2025-01-01 13:00:00+00:00,2025-01-03 07:00:00+00:00,2.571,2.638,4011.4542294100615,268.7674,2.606,trail_stop,49,57
ETHUSDT,2025-01-02 02:00:00+00:00,2025-01-03 07:00:00+00:00,3398.49,3433.27,6.1066115998143164,212.388,1.0234,trail_stop,51,57
BNBUSDT,2025-01-03 17:00:00+00:00,2025-01-04 15:00:00+00:00,711.97,709.38,29.309486832356058,-75.9116,-0.3638,trail_stop,57,60
BNBUSDT,2025-01-06 06:00:00+00:00,2025-01-06 23:00:00+00:00,714.9,729.42,29.13627018406021,423.0586,2.0311,trail_stop,60,60
BNBUSDT,2025-01-14 09:00:00+00:00,2025-01-15 09:00:00+00:00,696.81,692.37,15.17908638597836,-67.3951,-0.6372,trail_stop,46,51
BTCUSDT,2025-01-14 04:00:00+00:00,2025-01-16 08:00:00+00:00,95119.19,98955.8,0.11060359574193661,424.3429,4.0335,trail_stop,46,60
ETHUSDT,2025-01-19 18:00:00+00:00,2025-01-19 21:00:00+00:00,3432.73,3233.0,6.181529783896137,-1234.6369,-5.8184,trail_stop,64,64
BTCUSDT,2025-01-20 07:00:00+00:00,2025-01-20 17:00:00+00:00,107120.65,102963.32,0.19232710278741771,-799.5672,-3.881,trail_stop,58,58
ETHUSDT,2025-01-20 09:00:00+00:00,2025-01-21 00:00:00+00:00,3364.0,3226.87,6.124317557433114,-839.8277,-4.0764,ema_cross_down,58,59
ETHUSDT,2025-01-21 19:00:00+00:00,2025-01-22 07:00:00+00:00,3332.16,3288.07,5.9368418121470725,-261.7554,-1.3232,trail_stop,59,66
BTCUSDT,2025-01-21 18:00:00+00:00,2025-01-22 13:00:00+00:00,106861.18,104073.94,0.18512341724809694,-515.9834,-2.6083,trail_stop,59,66
ETHUSDT,2025-01-24 03:00:00+00:00,2025-01-24 20:00:00+00:00,3302.26,3329.28,5.872837825692075,158.6841,0.8182,trail_stop,61,61
BTCUSDT,2025-01-24 06:00:00+00:00,2025-01-25 00:00:00+00:00,104991.01,104419.59,0.18471712424016032,-105.5511,-0.5443,trail_stop,61,61
ETHUSDT,2025-01-25 16:00:00+00:00,2025-01-26 09:00:00+00:00,3342.27,3298.5,5.810483278648451,-254.3249,-1.3096,trail_stop,61,60
ETHUSDT,2025-01-26 17:00:00+00:00,2025-01-26 21:00:00+00:00,3338.04,3296.45,5.779751447308941,-240.3799,-1.2459,trail_stop,60,60
BTCUSDT,2025-01-29 18:00:00+00:00,2025-01-31 02:00:00+00:00,102854.15,104341.72,0.18640814774929695,277.2952,1.4463,trail_stop,50,54
BTCUSDT,2025-02-03 23:00:00+00:00,2025-02-04 05:00:00+00:00,101328.52,98865.99,0.09529152885092007,-234.6582,-2.4302,trail_stop,39,45
BTCUSDT,2025-02-07 14:00:00+00:00,2025-02-07 16:00:00+00:00,99710.92,97827.66,0.09624908710967382,-181.2621,-1.8887,trail_stop,35,35
CAKEUSDT,2025-02-08 14:00:00+00:00,2025-02-09 13:00:00+00:00,1.58,1.821,6045.423741087453,1456.9471,15.2532,trail_stop,35,35
BTCUSDT,2025-02-12 22:00:00+00:00,2025-02-13 06:00:00+00:00,97806.57,96056.72,0.10138384662010635,-177.4065,-1.7891,trail_stop,35,40
CAKEUSDT,2025-02-15 18:00:00+00:00,2025-02-16 07:00:00+00:00,2.663,2.497,3706.9675780385455,-615.3566,-6.2336,trail_stop,41,41
ETHUSDT,2025-02-16 05:00:00+00:00,2025-02-16 14:00:00+00:00,2709.27,2691.93,3.632028345607237,-62.9794,-0.64,ema_cross_down,41,41
ETHUSDT,2025-02-17 10:00:00+00:00,2025-02-17 15:00:00+00:00,2749.95,2755.72,3.5089039025802005,20.2464,0.2098,trail_stop,38,38
BNBUSDT,2025-02-16 15:00:00+00:00,2025-02-17 17:00:00+00:00,681.31,663.97,14.240317422245147,-246.9271,-2.5451,trail_stop,41,38
ETHUSDT,2025-02-19 11:00:00+00:00,2025-02-20 15:00:00+00:00,2726.93,2712.6,3.5370913374394948,-50.6865,-0.5255,trail_stop,37,40
BNBUSDT,2025-02-21 07:00:00+00:00,2025-02-21 15:00:00+00:00,655.75,657.93,14.617378019447765,31.8659,0.3324,trail_stop,43,43
CAKEUSDT,2025-02-21 04:00:00+00:00,2025-02-21 17:00:00+00:00,2.592,2.486,3716.330575265241,-393.931,-4.0895,trail_stop,43,43
BNBUSDT,2025-02-22 09:00:00+00:00,2025-02-23 09:00:00+00:00,657.62,661.47,14.510222562974931,55.8644,0.5854,trail_stop,38,40
ETHUSDT,2025-02-22 16:00:00+00:00,2025-02-24 02:00:00+00:00,2774.5,2777.38,3.4408760969032604,9.9097,0.1038,trail_stop,38,40
BNBUSDT,2025-03-20 06:00:00+00:00,2025-03-20 16:00:00+00:00,626.92,617.78,15.247010913466168,-139.3577,-1.4579,trail_stop,31,31
CAKEUSDT,2025-03-21 10:00:00+00:00,2025-03-23 02:00:00+00:00,2.598,2.638,3665.8262748009774,146.6331,1.5396,trail_stop,27,27
ETHUSDT,2025-03-22 05:00:00+00:00,2025-03-23 17:00:00+00:00,1987.71,1992.95,4.7936564915286635,25.1188,0.2636,trail_stop,27,27
CAKEUSDT,2025-03-24 04:00:00+00:00,2025-03-24 08:00:00+00:00,2.664,2.526,3614.0872680698426,-498.744,-5.1802,ema_cross_down,31,31
BTCUSDT,2025-03-23 11:00:00+00:00,2025-03-25 01:00:00+00:00,84679.99,87088.31,0.11318851987790096,272.5942,2.844,trail_stop,27,34
BNBUSDT,2025-03-24 13:00:00+00:00,2025-03-25 11:00:00+00:00,626.37,634.41,15.210901583114163,122.2956,1.2836,trail_stop,31,34
BNBUSDT,2025-03-26 08:00:00+00:00,2025-03-26 09:00:00+00:00,632.28,630.23,15.089503163419034,-30.9335,-0.3242,ema_cross_down,34,34
BTCUSDT,2025-03-27 01:00:00+00:00,2025-03-27 13:00:00+00:00,87378.87,86383.83,0.10910026291019025,-108.5591,-1.1388,ema_cross_down,33,33
BTCUSDT,2025-03-27 22:00:00+00:00,2025-03-28 03:00:00+00:00,87350.71,86787.16,0.10891090270887652,-61.3767,-0.6452,ema_cross_down,33,33
BNBUSDT,2025-03-27 09:00:00+00:00,2025-03-28 04:00:00+00:00,636.51,631.01,14.978646701476611,-82.3826,-0.8641,trail_stop,33,33
BNBUSDT,2025-04-14 09:00:00+00:00,2025-04-14 15:00:00+00:00,589.09,585.66,16.075604889531085,-55.1393,-0.5823,trail_stop,29,29
BNBUSDT,2025-04-15 11:00:00+00:00,2025-04-15 13:00:00+00:00,588.59,587.07,16.065840828388342,-24.4201,-0.2582,ema_cross_down,31,31
BNBUSDT,2025-04-17 12:00:00+00:00,2025-04-18 23:00:00+00:00,587.99,591.71,16.08605796565481,59.8401,0.6327,trail_stop,30,32
BTCUSDT,2025-04-17 09:00:00+00:00,2025-04-19 16:00:00+00:00,84477.31,84845.93,0.11186540188917364,41.2358,0.4364,trail_stop,30,32
BNBUSDT,2025-04-21 00:00:00+00:00,2025-04-21 16:00:00+00:00,597.71,598.84,15.852766765965875,17.9136,0.1891,trail_stop,34,34
BTCUSDT,2025-04-21 00:00:00+00:00,2025-04-21 17:00:00+00:00,86625.68,86847.39,0.10938277452697011,24.2513,0.2559,trail_stop,34,34
CAKEUSDT,2025-04-22 13:00:00+00:00,2025-04-23 13:00:00+00:00,1.968,1.987,4828.899100060843,91.7491,0.9654,trail_stop,38,52
ETHUSDT,2025-04-22 11:00:00+00:00,2025-04-24 07:00:00+00:00,1631.03,1756.25,5.8158945231123536,728.2663,7.6774,trail_stop,38,53
CAKEUSDT,2025-04-24 21:00:00+00:00,2025-04-25 12:00:00+00:00,2.022,2.089,9585.46220850966,642.226,3.3136,trail_stop,53,52
BNBUSDT,2025-04-25 09:00:00+00:00,2025-04-25 13:00:00+00:00,609.82,602.56,31.782828679949045,-230.7433,-1.1905,trail_stop,52,52
BNBUSDT,2025-04-26 15:00:00+00:00,2025-04-27 01:00:00+00:00,607.95,600.59,32.21900798006972,-237.1319,-1.2106,trail_stop,53,53
BTCUSDT,2025-04-27 18:00:00+00:00,2025-04-27 23:00:00+00:00,94287.29,93749.3,0.20648573049577235,-111.0873,-0.5706,ema_cross_down,53,53
BNBUSDT,2025-04-28 06:00:00+00:00,2025-04-28 13:00:00+00:00,606.28,601.91,32.02057848360827,-139.9299,-0.7208,trail_stop,51,51
BTCUSDT,2025-04-28 07:00:00+00:00,2025-04-28 13:00:00+00:00,94692.49,93965.7,0.20484481853743416,-148.8792,-0.7675,trail_stop,51,51
ETHUSDT,2025-04-29 06:00:00+00:00,2025-04-29 21:00:00+00:00,1821.13,1800.57,10.580810692384906,-217.5415,-1.129,trail_stop,53,53
ETHUSDT,2025-05-01 06:00:00+00:00,2025-05-02 07:00:00+00:00,1806.54,1816.32,10.59161276319677,103.586,0.5414,trail_stop,51,55
BTCUSDT,2025-05-01 05:00:00+00:00,2025-05-02 22:00:00+00:00,95147.96,96649.01,0.20137332468615413,302.2714,1.5776,trail_stop,51,55
ETHUSDT,2025-05-03 19:00:00+00:00,2025-05-04 14:00:00+00:00,1838.21,1831.21,10.53372016430512,-73.736,-0.3808,ema_cross_down,56,53
BNBUSDT,2025-05-05 18:00:00+00:00,2025-05-06 11:00:00+00:00,599.67,594.39,16.114130874191012,-85.0826,-0.8805,trail_stop,49,50
ETHUSDT,2025-05-07 04:00:00+00:00,2025-05-07 15:00:00+00:00,1828.63,1817.31,10.531430102196287,-119.2158,-0.619,trail_stop,53,53
BTCUSDT,2025-05-06 23:00:00+00:00,2025-05-07 19:00:00+00:00,96834.02,96180.01,0.19914261968205368,-130.2413,-0.6754,trail_stop,50,53
ETHUSDT,2025-05-13 11:00:00+00:00,2025-05-14 08:00:00+00:00,2513.39,2597.3,7.622793076449266,639.6286,3.3385,trail_stop,71,74
BTCUSDT,2025-05-13 17:00:00+00:00,2025-05-14 08:00:00+00:00,104268.17,103200.0,0.18374784836462385,-196.2739,-1.0244,trail_stop,71,74
BNBUSDT,2025-05-16 05:00:00+00:00,2025-05-16 15:00:00+00:00,658.24,651.99,29.422161922972215,-183.8885,-0.9495,ema_cross_down,69,69
BTCUSDT,2025-05-16 01:00:00+00:00,2025-05-17 01:00:00+00:00,104047.61,102829.57,0.18626789413370887,-226.8817,-1.1707,trail_stop,69,68
BNBUSDT,2025-05-18 15:00:00+00:00,2025-05-18 17:00:00+00:00,653.98,647.57,29.320994641198247,-187.9476,-0.9802,trail_stop,66,66
BTCUSDT,2025-05-18 07:00:00+00:00,2025-05-18 18:00:00+00:00,103919.39,104498.0,0.18452133019113018,106.7659,0.5568,trail_stop,66,66
BNBUSDT,2025-05-18 23:00:00+00:00,2025-05-19 02:00:00+00:00,651.53,641.79,29.368951899462395,-286.0536,-1.4949,ema_cross_down,66,71
BNBUSDT,2025-05-19 21:00:00+00:00,2025-05-20 10:00:00+00:00,649.73,645.57,29.230182437791623,-121.5976,-0.6403,trail_stop,71,68
BTCUSDT,2025-05-19 16:00:00+00:00,2025-05-20 12:00:00+00:00,105356.44,104780.0,0.18026165686033385,-103.91,-0.5471,trail_stop,71,68
BNBUSDT,2025-05-24 17:00:00+00:00,2025-05-24 22:00:00+00:00,675.63,669.29,27.942768439967825,-177.1572,-0.9384,trail_stop,67,67
BTCUSDT,2025-05-26 03:00:00+00:00,2025-05-27 01:00:00+00:00,109623.53,108385.31,0.17140840169205243,-212.2413,-1.1295,trail_stop,69,68
BNBUSDT,2025-05-26 04:00:00+00:00,2025-05-27 01:00:00+00:00,673.51,668.96,27.8887419766673,-126.8938,-0.6756,trail_stop,69,68
ETHUSDT,2025-06-02 22:00:00+00:00,2025-06-03 04:00:00+00:00,2584.57,2591.99,7.204612961371631,53.4582,0.2871,trail_stop,57,58
CAKEUSDT,2025-06-09 15:00:00+00:00,2025-06-10 05:00:00+00:00,2.36,2.452,7883.967795608237,725.325,3.8983,trail_stop,55,64
ETHUSDT,2025-06-09 12:00:00+00:00,2025-06-11 21:00:00+00:00,2545.41,2782.09,7.325953632483163,1733.9067,9.2983,trail_stop,55,65
BNBUSDT,2025-06-12 17:00:00+00:00,2025-06-12 18:00:00+00:00,666.69,662.81,29.814713745706403,-115.6811,-0.582,ema_cross_down,61,61
CAKEUSDT,2025-06-12 18:00:00+00:00,2025-06-13 00:00:00+00:00,2.584,2.446,7670.019722313596,-1058.4627,-5.3406,ema_cross_down,61,54
ETHUSDT,2025-06-16 05:00:00+00:00,2025-06-16 22:00:00+00:00,2607.42,2570.3,7.3981558788452535,-274.6195,-1.4236,trail_stop,51,51
BTCUSDT,2025-06-20 09:00:00+00:00,2025-06-20 14:00:00+00:00,105940.58,103940.01,0.0903940200653391,-180.8396,-1.8884,trail_stop,48,48
BNBUSDT,2025-06-23 22:00:00+00:00,2025-06-26 12:00:00+00:00,641.34,643.45,14.925761292883873,31.4934,0.329,trail_stop,37,50
BTCUSDT,2025-06-23 20:00:00+00:00,2025-06-26 13:00:00+00:00,103739.99,106960.01,0.09187570794129758,295.8416,3.1039,trail_stop,37,50
ETHUSDT,2025-06-28 17:00:00+00:00,2025-06-29 14:00:00+00:00,2444.06,2440.18,3.950396743323268,-15.3275,-0.1588,trail_stop,49,50
CAKEUSDT,2025-06-28 07:00:00+00:00,2025-06-29 15:00:00+00:00,2.175,2.253,4419.778743184557,344.7427,3.5862,trail_stop,49,50
BNBUSDT,2025-07-02 09:00:00+00:00,2025-07-03 02:00:00+00:00,658.28,659.17,14.728341385242587,13.1082,0.1352,trail_stop,46,54
BTCUSDT,2025-07-02 13:00:00+00:00,2025-07-04 04:00:00+00:00,107768.2,108982.59,0.08995173486977075,109.2365,1.1269,trail_stop,46,55
ETHUSDT,2025-07-06 14:00:00+00:00,2025-07-07 12:00:00+00:00,2559.4,2548.92,7.598635340517006,-79.6337,-0.4095,trail_stop,50,52
BNBUSDT,2025-07-06 13:00:00+00:00,2025-07-07 14:00:00+00:00,661.43,659.78,29.40888301063705,-48.5247,-0.2495,trail_stop,50,52
CAKEUSDT,2025-07-08 13:00:00+00:00,2025-07-08 15:00:00+00:00,2.284,2.259,8488.545670778274,-212.2136,-1.0946,trail_stop,50,50
ETHUSDT,2025-07-08 05:00:00+00:00,2025-07-12 13:00:00+00:00,2552.15,2939.79,7.596668813376008,2944.7727,15.1888,trail_stop,50,69
CAKEUSDT,2025-07-14 05:00:00+00:00,2025-07-14 15:00:00+00:00,2.464,2.405,8422.937435300888,-496.9533,-2.3945,trail_stop,70,70
ETHUSDT,2025-07-15 13:00:00+00:00,2025-07-15 14:00:00+00:00,3051.71,2977.93,6.719393777993326,-495.7569,-2.4177,trail_stop,70,70
CAKEUSDT,2025-07-16 00:00:00+00:00,2025-07-18 11:00:00+00:00,2.457,2.68,8244.91768407401,1838.6166,9.0761,trail_stop,68,71
BNBUSDT,2025-07-16 08:00:00+00:00,2025-07-18 15:00:00+00:00,693.09,737.81,29.11517412135673,1302.0306,6.4523,trail_stop,68,71
BTCUSDT,2025-07-21 06:00:00+00:00,2025-07-21 11:00:00+00:00,119169.25,118070.17,0.18316878192065172,-201.3171,-0.9223,trail_stop,67,67
BTCUSDT,2025-07-22 12:00:00+00:00,2025-07-23 06:00:00+00:00,119293.7,118417.99,0.1821339080980886,-159.4965,-0.7341,trail_stop,67,70
CAKEUSDT,2025-07-23 00:00:00+00:00,2025-07-23 13:00:00+00:00,2.864,2.776,7586.39238564279,-667.6025,-3.0726,trail_stop,70,70
BTCUSDT,2025-07-24 00:00:00+00:00,2025-07-24 05:00:00+00:00,119060.0,117604.55,0.1790179597277203,-260.5517,-1.2225,ema_cross_down,67,67
BTCUSDT,2025-07-24 14:00:00+00:00,2025-07-25 00:00:00+00:00,119057.11,117664.56,0.17792807536181182,-247.7737,-1.1696,trail_stop,67,66
ETHUSDT,2025-07-24 18:00:00+00:00,2025-07-25 02:00:00+00:00,3740.8,3615.97,5.6625486317035,-706.8559,-3.337,trail_stop,67,66
ETHUSDT,2025-07-25 09:00:00+00:00,2025-07-25 17:00:00+00:00,3726.08,3636.48,5.557123732426357,-497.9183,-2.4047,ema_cross_down,66,66
ETHUSDT,2025-07-25 21:00:00+00:00,2025-07-28 13:00:00+00:00,3719.81,3843.56,5.499562734039238,680.5709,3.3268,trail_stop,66,67
